"series","filename","title","object_url"
"ORIGINAL PLANS - TOWNSITES","Cons3868 Item 126.jpg","""Fremantle 19R. Plan of the Town of Fremantle, Western Australia. As marked out on the ground in 1844 by Chauncy Fieldbook 8 [scale: 40 chains to 1 inch, Tally No. 005692].""","https://archive.sro.wa.gov.au/index.php/fremantle-19r-plan-of-the-town-of-fremantle-western-australia-as-marked-out-on-the-ground-in-1844-by-chauncy-fieldbook-8-scale-40-chains-to-1-inch-tally-no-005692-126"
"ORIGINAL PLANS - TOWNSITES","Cons3868 Item 127.jpg","""Fremantle 19S. North side of Fremantle, Brooking. Adjustment J. H. Goodwin, Fieldbook 6, 1897 [scale: 40 chains to 1 inch].""","https://archive.sro.wa.gov.au/index.php/fremantle-19s-north-side-of-fremantle-brooking-adjustment-j-h-goodwin-fieldbook-6-1897-scale-40-chains-to-1-inch-127"
"ORIGINAL PLANS - TOWNSITES","Cons3868 Item 128.jpg","""Fremantle 19/4. Fremantle suburban. Lots adjoining south boundary compilation [scale: 4 chains to 1 inch].""","https://archive.sro.wa.gov.au/index.php/fremantle-19-4-fremantle-suburban-lots-adjoining-south-boundary-compilation-scale-4-chains-to-1-inch-128"
"ORIGINAL PLANS - TOWNSITES","Cons3868 Item 129.jpg","""Fremantle 19/5. Suburban allotments and wharfage. Lots south of Fremantle compilation [scale: 2 chains to 1 inch].""","https://archive.sro.wa.gov.au/index.php/fremantle-19-5-suburban-allotments-and-wharfage-lots-south-of-fremantle-compilation-scale-2-chains-to-1-inch-129"
"ORIGINAL PLANS - TOWNSITES","Cons3868 Item 130.jpg","""Fremantle 19/6. Fremantle, West of Market Street [scale: 1/2 chain to 1 inch].""","https://archive.sro.wa.gov.au/index.php/fremantle-19-6-fremantle-west-of-market-street-scale-1-2-chain-to-1-inch-130"
"ORIGINAL PLANS - TOWNSITES","Cons3868 Item 131.jpg","""Fremantle 19/9. Suburban Lots 86-145, 148-189, Fremantle. Goodwin, Lefroy [scale: 20 chains to 1 inch].""","https://archive.sro.wa.gov.au/index.php/fremantle-19-9-suburban-lots-86-145-148-189-fremantle-goodwin-lefroy-scale-20-chains-to-1-inch-131"
"ORIGINAL PLANS - TOWNSITES","Cons3868 Item 132.jpg","""Fremantle 19/11. Survey of Recreation Reserve 1372 and extension of John Street and town lot 1366, 1386. W J Crowther [scale: 1/2 chain to 1 inch].""","https://archive.sro.wa.gov.au/index.php/fremantle-19-11-survey-of-recreation-reserve-1372-and-extension-of-john-street-and-town-lot-1366-1386-w-j-crowther-scale-1-2-chain-to-1-inch-132"
"ORIGINAL PLANS - TOWNSITES","Cons3868 Item 133.jpg","""Fremantle 19/15. Plan of subdivision of Lots 1109 to 1144 now Lots 1109 to 1144 and 1433 to 1468, Fremantle. Canning [scale: 10 chains to 1 inch].""","https://archive.sro.wa.gov.au/index.php/fremantle-19-15-plan-of-subdivision-of-lots-1109-to-1144-now-lots-1109-to-1144-and-1433-to-1468-fremantle-canning-scale-10-chains-to-1-inch-133"
"ORIGINAL PLANS - TOWNSITES","Cons3868 Item 134.jpg","""Fremantle 19/22. Fremantle (Suburban), marked by J. Cowle [scale: 40 chains to 1 inch].""","https://archive.sro.wa.gov.au/index.php/fremantle-19-22-fremantle-suburban-marked-by-j-cowle-scale-40-chains-to-1-inch-134"
"ORIGINAL PLANS - TOWNSITES","Cons3868 Item 135.jpg","""Fremantle 19/24. Plan of Fremantle Town Lots 1508 and 1517. Lefroy [scale: 2 chains to 1 inch].""","https://archive.sro.wa.gov.au/index.php/fremantle-19-24-plan-of-fremantle-town-lots-1508-and-1517-lefroy-scale-2-chains-to-1-inch-135"
"ORIGINAL PLANS - TOWNSITES","Cons3868 Item 136.jpg","""Fremantle 19/30. The Public Works Act 1902. Plan showing land required for Public Works purposes at Fremantle.""","https://archive.sro.wa.gov.au/index.php/fremantle-19-30-the-public-works-act-1902-plan-showing-land-required-for-public-works-purposes-at-fremantle-136"
"ORIGINAL PLANS - TOWNSITES","Cons3868 Item 137.jpg","""Geraldton 7. Geraldton, includes town lots, suburban lots and quarries [scale: 80 chains to 1 inch, Tally No. 005696].""","https://archive.sro.wa.gov.au/index.php/geraldton-7-geraldton-includes-town-lots-suburban-lots-and-quarries-scale-80-chains-to-1-inch-tally-no-005696-137"
"ORIGINAL PLANS - TOWNSITES","Cons3868 Item 138.jpg","""Geraldton 7A. Geraldton, lots on Chapman River and Chapman Road [scale: 80 chains to 1 inch].""","https://archive.sro.wa.gov.au/index.php/geraldton-7a-geraldton-lots-on-chapman-river-and-chapman-road-scale-80-chains-to-1-inch-138"
"ORIGINAL PLANS - TOWNSITES","Cons3868 Item 139.jpg","""Geraldton 7B. Geraldton, lots from Point Moore to Champion Bay [scale: 80 chains to 1 inch].""","https://archive.sro.wa.gov.au/index.php/geraldton-7b-geraldton-lots-from-point-moore-to-champion-bay-scale-80-chains-to-1-inch-139"
"ORIGINAL PLANS - TOWNSITES","Cons3868 Item 140.jpg","""Geraldton 7D. Geraldton - lots from Marine Terrace to Augustus Street. Hillman [scale: 30 chains to 1 inch].""","https://archive.sro.wa.gov.au/index.php/geraldton-7d-geraldton-lots-from-marine-terrace-to-augustus-street-hillman-scale-30-chains-to-1-inch-140"
"ORIGINAL PLANS - TOWNSITES","Cons3868 Item 141.jpg","""Geraldton 7E. Townsite of Geraldton by A. C. Gregory, Assistant Surveyor, 1850 [scale: 80 chains to 1 inch, Tally No. 005697].""","https://archive.sro.wa.gov.au/index.php/geraldton-7e-townsite-of-geraldton-by-a-c-gregory-assistant-surveyor-1850-scale-80-chains-to-1-inch-tally-no-005697-141"
"ORIGINAL PLANS - TOWNSITES","Cons3868 Item 142.jpg","""Geraldton 7F. Geraldton - suburban lots. Quarry reserves. [scale: 4 chains to an inch].""","https://archive.sro.wa.gov.au/index.php/geraldton-7f-geraldton-suburban-lots-quarry-reserves-scale-4-chains-to-an-inch-142"
"ORIGINAL PLANS - TOWNSITES","Cons3868 Item 143.jpg","""Geraldton 7G. Geraldton - survey of suburban Lots 2, 3, 4 and 566, 565, 564 and 1 as made to agree with old survey. Harry F. Johnston. 24 September 1878 [scale: 3 chains to an inch].""","https://archive.sro.wa.gov.au/index.php/geraldton-7g-geraldton-survey-of-suburban-lots-2-3-4-and-566-565-564-and-1-as-made-to-agree-with-old-survey-harry-f-johnston-24-september-1878-scale-3-chains-to-an-inch-143"
"ORIGINAL PLANS - TOWNSITES","Cons 3868 Item 144.jpg","""Geraldton 7/1. Plan of town lots, Geraldton. A. J. Wells. [scale: 40 chains to an inch, Tally No. 005694].""","https://archive.sro.wa.gov.au/index.php/geraldton-7-1-plan-of-town-lots-geraldton-a-j-wells-scale-40-chains-to-an-inch-tally-no-005694-144"
"ORIGINAL PLANS - TOWNSITES","Cons3868 Item 145.jpg","""Geraldton 7/2. Geraldton town lots. H. F. Johnston [scale: 4 chains to an inch, Tally No. 005698].""","https://archive.sro.wa.gov.au/index.php/geraldton-7-2-geraldton-town-lots-h-f-johnston-scale-4-chains-to-an-inch-tally-no-005698-145"
"ORIGINAL PLANS - TOWNSITES","Cons3868 Item 146.jpg","""Geraldton 7/3. Plan of Geraldton town lots 750 to 795. G. M. Nunn, J. H. M. Lefroy [scale: 4 chains to an inch].""","https://archive.sro.wa.gov.au/index.php/geraldton-7-3-plan-of-geraldton-town-lots-750-to-795-g-m-nunn-j-h-m-lefroy-scale-4-chains-to-an-inch-146"
"ORIGINAL PLANS - TOWNSITES","Cons3868 Item 147.jpg","""Geraldton 123/1. Geraldton - lots extending from within the boundaries of The Esplanade almost to the end of the peninsula (as far as the quarries). [scale: 6 chains to an inch].""","https://archive.sro.wa.gov.au/index.php/geraldton-123-1-geraldton-lots-extending-from-within-the-boundaries-of-the-esplanade-almost-to-the-end-of-the-peninsula-as-far-as-the-quarries-scale-6-chains-to-an-inch-147"
"ORIGINAL PLANS - TOWNSITES","Cons3868 Item 148.jpg","""Geraldton 123/2. Geraldton, Champion Bay lots. C. Y. Dean. Adjustment by A. J. Wells, 1897 [scale: 6 chains to an inch].""","https://archive.sro.wa.gov.au/index.php/geraldton-123-2-geraldton-champion-bay-lots-c-y-dean-adjustment-by-a-j-wells-1897-scale-6-chains-to-an-inch-148"
"ORIGINAL PLANS - TOWNSITES","Cons3868 Item 149.jpg","""Geraldton 123/3. Geraldton - includes Chapman River, Geraldton and Northampton Railway, and lots through which they pass [scale: 6 chains to an inch].""","https://archive.sro.wa.gov.au/index.php/geraldton-123-3-geraldton-includes-chapman-river-geraldton-and-northampton-railway-and-lots-through-which-they-pass-scale-6-chains-to-an-inch-149"
"ORIGINAL PLANS - TOWNSITES","Cons3868 Item 150.jpg","""Gingin 10A. Granville as proclaimed 26 August 1869. Copied by E. C. Dean, Draftsman, showing Lots 1, 2, 29, 30 & 135, sold previous to abolition to the townsite in favour of Gingin, 11 Dec. 1871 [scale: 8 chains to an inch].""","https://archive.sro.wa.gov.au/index.php/gingin-10a-granville-as-proclaimed-26-august-1869-copied-by-e-c-dean-draftsman-showing-lots-1-2-29-30-135-sold-previous-to-abolition-to-the-townsite-in-favour-of-gingin-11-dec-1871-scale-8-chains-to-an-inch-150"
"ORIGINAL PLANS - TOWNSITES","Cons3868 item 151.jpg","""Gingin 10. Gingin townsite. Alterations by J. H. M. Lefroy, R. Quinn, J. Camm, A. J. Wells. [scale: 4 chains to an inch].""","https://archive.sro.wa.gov.au/index.php/gingin-10-gingin-townsite-alterations-by-j-h-m-lefroy-r-quinn-j-camm-a-j-wells-scale-4-chains-to-an-inch-151"
"ORIGINAL PLANS - TOWNSITES","Cons3868 item 152.jpg","""Gingin 10/3. Suburban lots, Gingin. Subdivision Police Reserve. H. Crowther [scale: 3 chains to an inch].""","https://archive.sro.wa.gov.au/index.php/gingin-10-3-suburban-lots-gingin-subdivision-police-reserve-h-crowther-scale-3-chains-to-an-inch-152"
"ORIGINAL PLANS - TOWNSITES","Cons3868 item 153.jpg","""Gingin 10/7. Plan of Resurveys of Weld, Brockman, Constable, Fraser Streets etc., Gingin. A. J. Wells [scale: 2 chains to an inch].""","https://archive.sro.wa.gov.au/index.php/gingin-10-7-plan-of-resurveys-of-weld-brockman-constable-fraser-streets-etc-gingin-a-j-wells-scale-2-chains-to-an-inch-153"
"ORIGINAL PLANS - TOWNSITES","Cons3868 item 154.jpg","""Gledhow 129. Townsite of Gledhow - Lots 1 to 29. Robert H. Foy [scale: 4 chains to 1 inch].""","https://archive.sro.wa.gov.au/index.php/gledhow-129-townsite-of-gledhow-lots-1-to-29-robert-h-foy-scale-4-chains-to-1-inch-154"
"ORIGINAL PLANS - TOWNSITES","Cons3868 item 155.jpg","""Glen Forrest 177. Sub lots, Smith's Mill [name adjusted to Glen Forrest 10 December 1915, scale: 2 chains to an inch].""","https://archive.sro.wa.gov.au/index.php/glen-forrest-177-sub-lots-smiths-mill-name-adjusted-to-glen-forrest-10-december-1915-scale-2-chains-to-an-inch-155"
"ORIGINAL PLANS - TOWNSITES","Cons3868 item 156.jpg","""Glen Forrest 177/1. Plan of Lots 95 to 123 Smith's Mill, Swan District [name adjusted to Glen Forrest 11 December 1915 being a subdivision of Greenmount Lots 46 to 49, 58 to 60, 66, 69 to 72 and 175 [scale 6 chains to a inch].""","https://archive.sro.wa.gov.au/index.php/glen-forrest-177-1-plan-of-lots-95-to-123-smiths-mill-swan-district-name-adjusted-to-glen-forrest-11-december-1915-being-a-subdivision-of-greenmount-lots-46-to-49-58-to-60-66-69-to-72-and-175-scale-6-chains-to-a-inch-156"
"ORIGINAL PLANS - TOWNSITES","Cons3868 item 157.jpg","""Glen Forrest 177/2. Plan of townsite of Smith's Mill [name adjusted to Glen Forrest 11 December 1915]. J. H. M. Lefroy [scale: 2 chains to an inch].""","https://archive.sro.wa.gov.au/index.php/glen-forrest-177-2-plan-of-townsite-of-smiths-mill-name-adjusted-to-glen-forrest-11-december-1915-j-h-m-lefroy-scale-2-chains-to-an-inch-157"
"ORIGINAL PLANS - TOWNSITES","Cons3868 item 158.jpg","""Gnowangerup 312. Plan of Gnowangerup townsite showing Lots 1 to 50. Ridley [scale: 2 chains to an inch].""","https://archive.sro.wa.gov.au/index.php/gnowangerup-312-plan-of-gnowangerup-townsite-showing-lots-1-to-50-ridley-scale-2-chains-to-an-inch-158"
"ORIGINAL PLANS - TOWNSITES","Cons3868 item 159.jpg","""Goomalling 239. Plan of Goomalling Lots 1 to 37. B. W. Ridley [scale: 2 chains to an inch].""","https://archive.sro.wa.gov.au/index.php/goomalling-239-plan-of-goomalling-lots-1-to-37-b-w-ridley-scale-2-chains-to-an-inch-159"
"ORIGINAL PLANS - TOWNSITES","Cons3868 Item 160.jpg","""Goomalling 239/1. Goomalling - area within boundaries of Hoddy Street, Railway Terrace and Slater Street. J. H. M. Lefroy [scale: 3 chains to an inch].""","https://archive.sro.wa.gov.au/index.php/goomalling-239-1-goomalling-area-within-boundaries-of-hoddy-street-railway-terrace-and-slater-street-j-h-m-lefroy-scale-3-chains-to-an-inch-160"
"ORIGINAL PLANS - TOWNSITES","Cons3868 Item 161.jpg","""Goongarrie 75. Townsite at Goongarrie 25 June 1894 (name adjusted from 90 Mile). Town situated east of Diorite Ridge, map extends to Lake Goongarrie. Plan cancelled 11/05/1895. G. D. Robinson [scale: 3 chains to an inch].""","https://archive.sro.wa.gov.au/index.php/goongarrie-75-townsite-at-goongarrie-25-june-1894-name-adjusted-from-90-mile-town-situated-east-of-diorite-ridge-map-extends-to-lake-goongarrie-plan-cancelled-11-05-1895-g-d-robinson-scale-3-chains-to-an-inch-161"
"ORIGINAL PLANS - TOWNSITES","Cons3868 Item 162.jpg","""Greenbushes 49/3. North Greenbushes townsite, includes railway which connects Donnybrook and Bridgetown. J. Ewing [scale: 2 chains to an inch].""","https://archive.sro.wa.gov.au/index.php/greenbushes-49-3-north-greenbushes-townsite-includes-railway-which-connects-donnybrook-and-bridgetown-j-ewing-scale-2-chains-to-an-inch-162"
"ORIGINAL PLANS - TOWNSITES","Cons3868 Item 163.jpg","""Greenbushes 49/4. Plan of residence areas, Greenbushes. H. A. Mitchell, Licensed Surveyor, 27/07/1899 [scale: 4 chains to an inch].""","https://archive.sro.wa.gov.au/index.php/greenbushes-49-4-plan-of-residence-areas-greenbushes-h-a-mitchell-licensed-surveyor-27-07-1899-scale-4-chains-to-an-inch-163"
"ORIGINAL PLANS - TOWNSITES","Cons3868 Item 164.jpg","""Greenmount 44/1. Greenmount suburban lots, includes Eastern Railways and Helena River. C. D. Price [scale: 10 chains to an inch, Tally No. 005703].""","https://archive.sro.wa.gov.au/index.php/greenmount-44-1-greenmount-suburban-lots-includes-eastern-railways-and-helena-river-c-d-price-scale-10-chains-to-an-inch-tally-no-005703-164"
"ORIGINAL PLANS - TOWNSITES","Cons3868 item 165.jpg","""Greenmount 44/2A. Greenmount Lots 1 to 178. G. W. Leeming [scale: 10 chains to an inch].""","https://archive.sro.wa.gov.au/index.php/greenmount-44-2a-greenmount-lots-1-to-178-g-w-leeming-scale-10-chains-to-an-inch-165"
"ORIGINAL PLANS - TOWNSITES","Cons3868 item 166.jpg","""Greenmount 44/2B. Greenmount as with 44/2A. Later adjustments [Tally No. 005702].""","https://archive.sro.wa.gov.au/index.php/greenmount-44-2b-greenmount-as-with-44-2a-later-adjustments-tally-no-005702-166"
"ORIGINAL PLANS - TOWNSITES","Cons3868 item 167.jpg","""Greenmount 44/4. Greenmount - area between Ferguson Road and Stirling Road. T. Beasley [scale: 4 chains to an inch].""","https://archive.sro.wa.gov.au/index.php/greenmount-44-4-greenmount-area-between-ferguson-road-and-stirling-road-t-beasley-scale-4-chains-to-an-inch-167"
"ORIGINAL PLANS - TOWNSITES","Cons3868 item 168.jpg","""Greenmount 44/5. Plan of Greenmount suburban Lots 282-303 and 310. J. H. M. Lefroy [scale: 4 chains to an inch].""","https://archive.sro.wa.gov.au/index.php/greenmount-44-5-plan-of-greenmount-suburban-lots-282-303-and-310-j-h-m-lefroy-scale-4-chains-to-an-inch-168"
"ORIGINAL PLANS - TOWNSITES","Cons3868 item 169.jpg","""Guildford 17. Site of Guildford by H. C. Sutherland, 1829 [scale: 4 chains to an inch, Tally No. 005705].""","https://archive.sro.wa.gov.au/index.php/guildford-17-site-of-guildford-by-h-c-sutherland-1829-scale-4-chains-to-an-inch-tally-no-005705-169"
"ORIGINAL PLANS - TOWNSITES","Cons3868 item 170.jpg","""Guildford 17A. Plan of the townsite of Guildford showing convict site in Meadow Street and Lots bounded by the Swan River/Helena River. Market Street to East Street [Unsigned].""","https://archive.sro.wa.gov.au/index.php/guildford-17a-plan-of-the-townsite-of-guildford-showing-convict-site-in-meadow-street-and-lots-bounded-by-the-swan-river-helena-river-market-street-to-east-street-unsigned-170"
"ORIGINAL PLANS - TOWNSITES","Cons3868 item 171.jpg","""Guildford 17A. Site of Guildford. Drawn from the survey of Sutherland [scale: 4 chains to an inch, Tally No. 005706].""","https://archive.sro.wa.gov.au/index.php/guildford-17a-site-of-guildford-drawn-from-the-survey-of-sutherland-scale-4-chains-to-an-inch-tally-no-005706-171"
"ORIGINAL PLANS - TOWNSITES","Cons3868 item 172.jpg","""Guildford 17B. Plan of the townsite of Guildford as marked out on the ground in 1842 [scale: 4 chains to an inch, Tally No. 005708].""","https://archive.sro.wa.gov.au/index.php/guildford-17b-plan-of-the-townsite-of-guildford-as-marked-out-on-the-ground-in-1842-scale-4-chains-to-an-inch-tally-no-005708-172"
"ORIGINAL PLANS - TOWNSITES","Cons3868 item 173.jpg","""Guildford 17C. Plan of the townsite of Guildford. Philip Chauncy [scale: 4 chains to an inch, Tally No. 005709].""","https://archive.sro.wa.gov.au/index.php/guildford-17c-plan-of-the-townsite-of-guildford-philip-chauncy-scale-4-chains-to-an-inch-tally-no-005709-173"
"ORIGINAL PLANS - TOWNSITES","Cons3868 item 174.jpg","""Guildford 17D. Guildford - New street through Lot Nos 38, 39 & 8. 132 and 133 of the town of Guildford surveyed at the request of the Town Trust by Surveyor Ley, 16 VI 70. [scale: 3 chains to an inch].""","https://archive.sro.wa.gov.au/index.php/guildford-17d-guildford-new-street-through-lot-nos-38-39-8-132-and-133-of-the-town-of-guildford-surveyed-at-the-request-of-the-town-trust-by-surveyor-ley-16-vi-70-scale-3-chains-to-an-inch-174"
"ORIGINAL PLANS - TOWNSITES","Cons3868 item 175.jpg","""Guildford 17F. Plan of boundaries proposed for the townsite of Guildford in Western Australia, 7 March 1836. A Hillman, Colonial Draftsman [Tally No. 005711].""","https://archive.sro.wa.gov.au/index.php/guildford-17f-plan-of-boundaries-proposed-for-the-townsite-of-guildford-in-western-australia-7-march-1836-a-hillman-colonial-draftsman-tally-no-005711-175"
"ORIGINAL PLANS - TOWNSITES","Cons3868 item 176.jpg","""Guildford 17/1. Guildford - Lots between Helena River and Swan River, and Lots west of Swan River to West Road [scale: 4 chains to an inch, Tally No. 005712].""","https://archive.sro.wa.gov.au/index.php/guildford-17-1-guildford-lots-between-helena-river-and-swan-river-and-lots-west-of-swan-river-to-west-road-scale-4-chains-to-an-inch-tally-no-005712-176"
"ORIGINAL PLANS - TOWNSITES","Cons3868 item 177.jpg","""Guildford 17/7A. Town of Guildford. Published by Owtram & Purkiss, Estate Agents and Sworn Valuers, 363 Hay Street, Perrth. Compiled and lithographed by C. M. Purkiss 10/08/1902 [scale: 4 chains to an inch].""","https://archive.sro.wa.gov.au/index.php/guildford-17-7a-town-of-guildford-published-by-owtram-purkiss-estate-agents-and-sworn-valuers-363-hay-street-perrth-compiled-and-lithographed-by-c-m-purkiss-10-08-1902-scale-4-chains-to-an-inch-177"
"ORIGINAL PLANS - TOWNSITES","Cons3868 item 178.jpg","""Guildford 17/7B. As with 17/7A but in addition this lithograph was registered with the District Survey Office and a number of the lots have been annotated [Tally No. 005714].""","https://archive.sro.wa.gov.au/index.php/guildford-17-7b-as-with-17-7a-but-in-addition-this-lithograph-was-registered-with-the-district-survey-office-and-a-number-of-the-lots-have-been-annotated-tally-no-005714-178"
"ORIGINAL PLANS - TOWNSITES","Cons3868 item 179.jpg","""Hamel 182. Hamel townsite and agricultural area. Includes South Western Railway and reference of trees. Harold Gladstones. [scale: 6 chains to an inch].""","https://archive.sro.wa.gov.au/index.php/hamel-182-hamel-townsite-and-agricultural-area-includes-south-western-railway-and-reference-of-trees-harold-gladstones-scale-6-chains-to-an-inch-179"
"ORIGINAL PLANS - TOWNSITES","Cons3868 item 180.jpg","""Hopetoun 214. Townsite of Hopetown, includes railway. Geo Reilly [scale: 3 chains to an inch].""","https://archive.sro.wa.gov.au/index.php/hopetoun-214-townsite-of-hopetown-includes-railway-geo-reilly-scale-3-chains-to-an-inch-180"
"ORIGINAL PLANS - TOWNSITES","Cons3868 item 181.jpg","""Kalamunda 222. Town lots Calamunda, includes Upper Darling Range railway. E. A. Absolon [scale: 4 chains to an inch].""","https://archive.sro.wa.gov.au/index.php/kalamunda-222-town-lots-calamunda-includes-upper-darling-range-railway-e-a-absolon-scale-4-chains-to-an-inch-181"
"ORIGINAL PLANS - TOWNSITES","Cons3868 item 182.jpg","""Kalamunda 222/1. Plan of subdivision of Reserve 1356 Canning. Later adjustments to Swan [scale: 4 chains to an inch].""","https://archive.sro.wa.gov.au/index.php/kalamunda-222-1-plan-of-subdivision-of-reserve-1356-canning-later-adjustments-to-swan-scale-4-chains-to-an-inch-182"
"ORIGINAL PLANS - TOWNSITES","cons 3868 item 183.jpg","""Kalamunda 222/2. Suburban lots Kalamunda Canning District [correction made on 3/10/1904 in which suburban was stricken from the title]. John H. Breen, 11/09/1904 [scale: 5 chains to an inch].""","https://archive.sro.wa.gov.au/index.php/kalamunda-222-2-suburban-lots-kalamunda-canning-district-correction-made-on-3-10-1904-in-which-suburban-was-stricken-from-the-title-john-h-breen-11-09-1904-scale-5-chains-to-an-inch-183"
"ORIGINAL PLANS - TOWNSITES","cons 3868 item 184.jpg","""Kalumunda 222/3. Plan of suburban lots Kalamunda Canning Districts (suburban stricken on 3/10/1904). John H. Breen, 24/05/1904 [scale: 10 chains to an inch, Tally No. 005715].""","https://archive.sro.wa.gov.au/index.php/kalumunda-222-3-plan-of-suburban-lots-kalamunda-canning-districts-suburban-stricken-on-3-10-1904-john-h-breen-24-05-1904-scale-10-chains-to-an-inch-tally-no-005715-184"
"ORIGINAL PLANS - TOWNSITES","cons 3868 item 185.jpg","""Kalgoorlie 77. Plan of Hannans Find (later changed to Kalgoorlie) Lots 1 to 110. G. Claude Hamilton, 30/07/1894. [scale: 2 chains to an inch].""","https://archive.sro.wa.gov.au/index.php/kalgoorlie-77-plan-of-hannans-find-later-changed-to-kalgoorlie-lots-1-to-110-g-claude-hamilton-30-07-1894-scale-2-chains-to-an-inch-185"
"ORIGINAL PLANS - TOWNSITES","cons 3868 item 186.jpg","""Kalgoorlie 77/1. Extension of townsite of Kalgoorlie. Lots 121 to 280. G. Claude Hamilton [scale: 2 chains to an inch].""","https://archive.sro.wa.gov.au/index.php/kalgoorlie-77-1-extension-of-townsite-of-kalgoorlie-lots-121-to-280-g-claude-hamilton-scale-2-chains-to-an-inch-186"
"ORIGINAL PLANS - TOWNSITES","cons 3868 item 187.jpg","""Kalgoorlie 77/2. Plan of residence areas, Kalgurli (spelling corrected). E. R. Manning [scale: 2 chains to an inch].""","https://archive.sro.wa.gov.au/index.php/kalgoorlie-77-2-plan-of-residence-areas-kalgurli-spelling-corrected-e-r-manning-scale-2-chains-to-an-inch-187"
"ORIGINAL PLANS - TOWNSITES","cons 3868 item 188.jpg","""Kalgoorlie 77/5. Plan of residence areas, Kalgurli [spelling corrected]. H. M. Butler [scale: 2 chains to an inch].""","https://archive.sro.wa.gov.au/index.php/kalgoorlie-77-5-plan-of-residence-areas-kalgurli-spelling-corrected-h-m-butler-scale-2-chains-to-an-inch-188"
"ORIGINAL PLANS - TOWNSITES","cons 3868 item 189.jpg","""Kalgoorlie 77/6. Kalgoorlie - area within boundary of Shaw Street, Collins Street, Porter Street and Egan Street. T. Beasley, 18/10/1896 [scale: 4 chains to an inch].""","https://archive.sro.wa.gov.au/index.php/kalgoorlie-77-6-kalgoorlie-area-within-boundary-of-shaw-street-collins-street-porter-street-and-egan-street-t-beasley-18-10-1896-scale-4-chains-to-an-inch-189"
"ORIGINAL PLANS - TOWNSITES","cons 3868 item 190.jpg","""Kalgoorlie 77/7. Townsite of Kalgoorlie - new plan. G.G. Hogarths [scale: 3 chains to an inch].""","https://archive.sro.wa.gov.au/index.php/kalgoorlie-77-7-townsite-of-kalgoorlie-new-plan-g-g-hogarths-scale-3-chains-to-an-inch-190"
"ORIGINAL PLANS - TOWNSITES","cons 3868 item 191.jpg","""Kalgoorlie 77/8. New plan of townsite of Kalgoorlie. G. Hogarths [scale: 2 chains to an inch].""","https://archive.sro.wa.gov.au/index.php/kalgoorlie-77-8-new-plan-of-townsite-of-kalgoorlie-g-hogarths-scale-2-chains-to-an-inch-191"
"ORIGINAL PLANS - TOWNSITES","cons 3868 item 192.jpg","""Kalgoorlie 77/16. Plan of town allotments - Kalgoorlie. New lots 283 to 394. E. P. Muntz, 3/08/1897.""","https://archive.sro.wa.gov.au/index.php/kalgoorlie-77-16-plan-of-town-allotments-kalgoorlie-new-lots-283-to-394-e-p-muntz-3-08-1897-192"
"ORIGINAL PLANS - TOWNSITES","cons 3868 item 193.jpg","""Kalgoorlie 77/19. Plan of residence areas, Kalgoorlie (Town Lots 857 to 1044, North of Campbell Street). R. Gledden [scale: 2 chains to an inch].""","https://archive.sro.wa.gov.au/index.php/kalgoorlie-77-19-plan-of-residence-areas-kalgoorlie-town-lots-857-to-1044-north-of-campbell-street-r-gledden-scale-2-chains-to-an-inch-193"
"ORIGINAL PLANS - TOWNSITES","cons 3868 item 194.jpg","""Kalgoorlie 77/20. Plan of residence areas, Kalgoorlie (Lots 1095 to 1203, West of Salisbury Road). R. Gledden [scale: 2 chains to an inch].""","https://archive.sro.wa.gov.au/index.php/kalgoorlie-77-20-plan-of-residence-areas-kalgoorlie-lots-1095-to-1203-west-of-salisbury-road-r-gledden-scale-2-chains-to-an-inch-194"
"ORIGINAL PLANS - TOWNSITES","cons 3868 item 195.jpg","""Kalgoorlie 77/21. Kalgoorlie residence areas 1045 to 1095 West of Menzies Railway Line. R. Gledden [scale: 2 chains to an inch].""","https://archive.sro.wa.gov.au/index.php/kalgoorlie-77-21-kalgoorlie-residence-areas-1045-to-1095-west-of-menzies-railway-line-r-gledden-scale-2-chains-to-an-inch-195"
"ORIGINAL PLANS - TOWNSITES","cons 3868 item 196.jpg","""Kalgoorlie 77/22. Subdivision of Town Lots, Kalgoorlie. E. P. Muntz [scale: 2 chains to an inch].""","https://archive.sro.wa.gov.au/index.php/kalgoorlie-77-22-subdivision-of-town-lots-kalgoorlie-e-p-muntz-scale-2-chains-to-an-inch-196"
"ORIGINAL PLANS - TOWNSITES","cons 3868 item 197.jpg","""Kalgoorlie 77/29. Kalgoorlie residence area north of Hare Street, Nethercott Street, and the road to the cemetery. G. W. Ellis [scale: 4 chains to an inch].""","https://archive.sro.wa.gov.au/index.php/kalgoorlie-77-29-kalgoorlie-residence-area-north-of-hare-street-nethercott-street-and-the-road-to-the-cemetery-g-w-ellis-scale-4-chains-to-an-inch-197"
"ORIGINAL PLANS - TOWNSITES","cons 3868 item 198.jpg","""Kalgoorlie 77/30. Town Lots 1214 to 1279, Kalgoorlie. G. W. Ellis [scale: 4 chains to an inch].""","https://archive.sro.wa.gov.au/index.php/kalgoorlie-77-30-town-lots-1214-to-1279-kalgoorlie-g-w-ellis-scale-4-chains-to-an-inch-198"
